State,District,Facility_Name,Total_Deliveries,C_Section_Deliveries,Financial_Year,C_Section_Rate_Pct,Is_Public_Facility,Ownership_Private,Ownership_Public
Rajasthan,Hanumangarh,Jogiwala,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kananou,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Karanpura,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Khachwana,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kirara Bara,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kunji,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Malkhera,45,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Mehlia,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Mothsara,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Mundriya Bada,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nayangal,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ninan,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Palri,32,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Patva,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Rajpura,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Rambas,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ramgharia,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ratanpura,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sagra,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sahuwala,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sardargadiya,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,SardarPuraBasBhola,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sayoratada,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Shivdanpura,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ajitpura,70,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Anoopsahar,20,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bhirani,61,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dabri,40,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Gadra,27,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Gheau,18,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jigasari Choti,20,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kalana,36,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Malsisar,10,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Munshari,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nethrana,13,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sherpura,44,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Utradabas,7,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bhadra,804,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Chanibari,104,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ghandibari,36,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pvt Hospital,2632,683,2022-23,25.95,0,1,0
Rajasthan,Hanumangarh,10SSWA,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,13 HMHR,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,19 HMH,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,1 STB,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,22 NDR,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,2 3 SNM,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,2 HMH,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,31 NDR,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,42 SSW,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,4 ARWA,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,6 LLW,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,7 8 SSW Jhamber Ki Dhani,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,9 RP,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Adarsh Nagar 20NDRA,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,ChakJawalaSinghWala,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Chandra 2 STD,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Chohilawali,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dhaliya,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dhani Bhunawali 10MDB,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Fatehgarh,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Hiranawali,121,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jhamber,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jorkiya,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kohla,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Manuka,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Navan,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pakka Bhadwa,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ranjeetpura,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Roadawali,55,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Satipura,18,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Uttam Singh Wala,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ariayanwali,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bhompura,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jandawali,17,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,KishanPuraDhiknada,7,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Lakhuwali,80,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Makkasar,16,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Munda,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nourangdesar,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sahjipura,11,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,UPHC Hanumangarh Junction,10,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,UPHC Hanumangarh Town,37,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,UPHC Suresia 100ft Road Hanumangarh Junction,64,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dholipal,138,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pakkasaran,90,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pvt Hospital,5562,2344,2022-23,42.14,0,1,0
Rajasthan,Hanumangarh,DH Hanumangarh Town,6130,985,2022-23,16.07,1,0,1
Rajasthan,Hanumangarh,5 GGM,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,7 KNNCharnwasi,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ararki,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bahgwansar,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bhograna,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dalpatpura,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Devasar,43,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,DhilakiJatan,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ghorkhana,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Gudiya,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jabrasar,16,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jojasar,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kansar,26,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Khuian,35,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Lalana Utrada,14,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Lalania,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nanau,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nathwaniya,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nehrana,7,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pandusar,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ramsara 30 NTR,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ranisar 4JOB,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ratanpura,13,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sayorani,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sonari,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Surjansar,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Birkali,16,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Deeplana,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dhansiya,96,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jasana,26,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Lalana Dikhnada,7,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Mandarpura,223,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Meghana,16,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Parlika,9,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Thirana,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Tidiyasar,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Toparia,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Gogameri,28,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nohar,2732,463,2022-23,16.95,1,0,1
Rajasthan,Hanumangarh,Phephana,71,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ramgarh,17,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pvt Hospital,702,245,2022-23,34.9,0,1,0
Rajasthan,Hanumangarh,11 STB,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,17 PBN,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,18 SPD,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,2 3 MOD,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,2 SGR,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,33 LLW,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,35 STG,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,36 MOD,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,38 NDR TP,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,45 NDR,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,4 NR Nihalpura,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,6BHM,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,7 STB,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Aylaki,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bhambhu Wali Dhani,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dablibas Kutub,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dingwala,28,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Hansliya,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Hardayalpura,24,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kalibanga,9,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kanehwala,25,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kharliya,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Lakhasar,17,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Longewala,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Manaktheri,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Prempura,9,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sranwawala,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Suranwali,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Badopal,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dablibas MIdharohi,10,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dolatanwali,50,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jhakhrawali,166,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Khotawali,57,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Likhmisar,21,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dablirathan,146,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Goluwala,357,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pilibanga,393,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pvt Hospital,595,7,2022-23,1.18,0,1,0
Rajasthan,Hanumangarh,10 DWM,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,15 16KWD,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,22AG,144,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,29 DWD,234,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,2KKMKikraliya,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,34RWD,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,4DWD,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,7-6 DWD,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,8KKM,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,99 RD,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bherushari,30,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bisrasar,100,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Daniyasar,10,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dhandhusar,10,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dhannasar,51,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ghaniyasar,10,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Hardaswali,84,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jhedasar,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kanwani,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Khedasari,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Lalpura,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Mayla,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Moter,12,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Naiyasar,47,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Neyolkhi,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nirwal,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Poharaka,196,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Premnagar,78,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Purabsar,20,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ramkan,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sardarpura,240,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Baramsar,22,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Gandheli,56,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kelniya,7,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Khodan,19,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Modhunagar,30,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Rampura Matoriyan,48,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pallu,395,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Rawatsar,1099,1,2022-23,0.09,1,0,1
Rajasthan,Hanumangarh,10NTW PRATAPNAGAR,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,9 10 KSD,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Amarpura Jalu,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bhagatpura,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bhakhrawali,7,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bolawali,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Buglawali,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dhani Bakhtawar Singh,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dholnagar 4KSD,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Fatehpur,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Haripura,11,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Indergarh,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Inderpura,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Jandawali Sikhan,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kikarwali,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Lambi Dhab 1NKR,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Manaksar,25,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,MorjandaShikhana,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nagrana,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nathwana,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Rasuwala,9,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Ratanpura,8,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Santpura,10,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Shergarh,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Singhpura,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,ChakHeeraSinghWala,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Deengarh,21,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kishanpur Utrada,7,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Leelanwali,11,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Malarampur,22,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Nukera,17,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dhabaan,46,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sangaria,316,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pvt Hospital,372,45,2022-23,12.1,0,1,0
Rajasthan,Hanumangarh,11 DBL,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,2 KSP,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,3 KSP,11,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,4 KSP,7,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,6 GGR,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Bashir,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Behar Wala Kalan,10,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Chahuwali,12,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dabli Kalan,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Dabli Khurad,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Daulatpura 3DPM,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Gilwala,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Gudiya,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kamrani,8,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Keharwala 10RWD,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kharakhera,12,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Khinaniya,5,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Kulchander,8,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Mallar Khera,11,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Masitanwali 1MST,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Meharwala,20,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Miyanwali Dhani 16SLW,3,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Naiwala,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Panniwali,43,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Pirkamriya,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,RampuraRAMSRA,78,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Rathi khera,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Rattakhera 3SRW,2,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Sabuaana,23,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Saharni,1,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Salemgarh 14GGR,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Saliwala,6,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Shyodanpura,4,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Tandurwali,8,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Mirzawali Mehar,50,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Silwala Khurad,53,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Surewala,39,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Surewala,28,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Talwarajheel,66,0,2022-23,0.0,1,0,1
Rajasthan,Hanumangarh,Tibi,551,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Balar,122,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Bharath Ka Gaon,29,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Bhinajpura,6,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Dantal,1,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Foosasar,40,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Gundala,1,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Jaimala,18,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Jhalariya,56,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Khejadli,2,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Khelana,44,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Madwa,6,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Manasar,5,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Padampura,2,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Panasar,433,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Parasar,1,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Rajmathai,3,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Ratariya,63,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,SardarshinghKiDhani,1,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Swamiji Ki Dhani,116,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Teliwara,70,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Bandhewa,101,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Bhaisara,81,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Bhikhodai,34,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Jaloda,3,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Bhakhari,11,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Baloosingh Ki Dhani,8,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Jhabra,220,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Bhaniyana,363,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Phalsund,579,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Badali,6,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Adbala,18,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Baiya,1,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Balidad Ki Basti,1,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Dangri,121,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Deora,61,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Kapuriya,70,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Kotri,16,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Kunda,33,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Lakha,34,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Magra,70,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Mandai,47,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Meharon Ki Dhani,3,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Rama,1,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Randha,56,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Rasla,234,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Reewari,14,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Satto,66,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Seetorai,6,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Seuwa,31,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Unda,2,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Bhakhrani,180,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Chelak,110,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Devikot,232,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Sangad,42,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Fateh Garh,135,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Jhinjhiniyali,221,0,2022-23,0.0,1,0,1
Rajasthan,Jaisalmer,Dharmsar,6,0,2022-23,0.0,1,0,1
