State,District,Facility_Name,Ownership,Total_Deliveries,C_Section_Deliveries,Financial_Year,C_Section_Rate_Pct,Is_Public_Facility
Rajasthan,Rajsamand,Madariya,Public,79,0,2021-22,0.0,1
Rajasthan,Rajsamand,Mandawara,Public,55,0,2021-22,0.0,1
Rajasthan,Rajsamand,Miyala,Public,87,0,2021-22,0.0,1
Rajasthan,Rajsamand,Nardas Ka Guda,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pardi,Public,41,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pato Ki Antti,Public,46,0,2021-22,0.0,1
Rajasthan,Rajsamand,Puniyana,Public,163,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sangawas,Public,23,0,2021-22,0.0,1
Rajasthan,Rajsamand,Swadi A,Public,107,0,2021-22,0.0,1
Rajasthan,Rajsamand,Tapalo ka Khera,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Tokara,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kundwa,Public,204,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kunwathal,Public,116,0,2021-22,0.0,1
Rajasthan,Rajsamand,Lasani,Public,41,0,2021-22,0.0,1
Rajasthan,Rajsamand,Tal,Public,229,0,2021-22,0.0,1
Rajasthan,Rajsamand,Deogarh,Public,1617,214,2021-22,13.23,1
Rajasthan,Rajsamand,Pvt Hospital,Private,142,64,2021-22,45.07,0
Rajasthan,Rajsamand,Lambodi,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Bagol,Public,4,0,2021-22,0.0,1
Rajasthan,Rajsamand,Bijnol,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Dadwal,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Dingala,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Ghodach,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kagmadara,Public,5,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kaliwas,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Karai,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kotadi,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kuncholi,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Lal Madri,Public,4,0,2021-22,0.0,1
Rajasthan,Rajsamand,Mandiyana,Public,5,0,2021-22,0.0,1
Rajasthan,Rajsamand,Mogana,Public,23,0,2021-22,0.0,1
Rajasthan,Rajsamand,Molela,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pakhand,Public,30,0,2021-22,0.0,1
Rajasthan,Rajsamand,Parawal,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pasuniya,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pipalwas,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Rabcha,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sagrun,Public,7,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sema,Public,3,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sishvi,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Tantol,Public,5,0,2021-22,0.0,1
Rajasthan,Rajsamand,Unwas,Public,3,0,2021-22,0.0,1
Rajasthan,Rajsamand,Upli Oden,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Aakodadra,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Fatehpur,Public,9,0,2021-22,0.0,1
Rajasthan,Rajsamand,Machind,Public,102,0,2021-22,0.0,1
Rajasthan,Rajsamand,Nedach,Public,13,0,2021-22,0.0,1
Rajasthan,Rajsamand,Saloda,Public,12,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sayo Ka Kheda,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sishoda,Public,8,0,2021-22,0.0,1
Rajasthan,Rajsamand,Delwara,Public,451,0,2021-22,0.0,1
Rajasthan,Rajsamand,Jhalo Ki Madar,Public,54,0,2021-22,0.0,1
Rajasthan,Rajsamand,Khamnor,Public,175,0,2021-22,0.0,1
Rajasthan,Rajsamand,Salor,Public,14,0,2021-22,0.0,1
Rajasthan,Rajsamand,Goverdhan Govt Hosp,Public,2185,146,2021-22,6.68,1
Rajasthan,Rajsamand,Pvt Hospital,Private,170,121,2021-22,71.18,0
Rajasthan,Rajsamand,Antaliya,Public,13,0,2021-22,0.0,1
Rajasthan,Rajsamand,Antri,Public,14,0,2021-22,0.0,1
Rajasthan,Rajsamand,Badgulla,Public,7,0,2021-22,0.0,1
Rajasthan,Rajsamand,Baniya Tukda,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Chambua Sarjela,Public,3,0,2021-22,0.0,1
Rajasthan,Rajsamand,Delwadiya,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Dhanin,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Dhiloriya,Public,5,0,2021-22,0.0,1
Rajasthan,Rajsamand,Dhoran,Public,3,0,2021-22,0.0,1
Rajasthan,Rajsamand,Futadewal,Public,10,0,2021-22,0.0,1
Rajasthan,Rajsamand,Gawar,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Gitoriya,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Janawat,Public,114,0,2021-22,0.0,1
Rajasthan,Rajsamand,Jardiya,Public,3,0,2021-22,0.0,1
Rajasthan,Rajsamand,Jetaran,Public,12,0,2021-22,0.0,1
Rajasthan,Rajsamand,Jilwara,Public,201,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kadiya,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kankarwa,Public,4,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kanuja,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kesar,Public,16,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kharnota,Public,3,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kheran,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kodar,Public,4,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kumwaria,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kuncholi,Public,23,0,2021-22,0.0,1
Rajasthan,Rajsamand,Morcha,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Nathela,Public,117,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pipana,Public,4,0,2021-22,0.0,1
Rajasthan,Rajsamand,Shukhar,Public,10,0,2021-22,0.0,1
Rajasthan,Rajsamand,Soniyana,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Taladari,Public,10,0,2021-22,0.0,1
Rajasthan,Rajsamand,Thoriya,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Thurawad,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Gajpur,Public,77,0,2021-22,0.0,1
Rajasthan,Rajsamand,Majhera,Public,78,0,2021-22,0.0,1
Rajasthan,Rajsamand,Odda,Public,57,0,2021-22,0.0,1
Rajasthan,Rajsamand,Richead,Public,30,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sameecha,Public,235,0,2021-22,0.0,1
Rajasthan,Rajsamand,Saventri,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Umarwas,Public,7,0,2021-22,0.0,1
Rajasthan,Rajsamand,Vardara,Public,23,0,2021-22,0.0,1
Rajasthan,Rajsamand,Charbhuja,Public,20,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kelwara,Public,390,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pvt Hospital,Private,119,0,2021-22,0.0,0
Rajasthan,Rajsamand,Gogathala,Public,4,0,2021-22,0.0,1
Rajasthan,Rajsamand,Javasia,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Jeta Was,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Junda,Public,5,0,2021-22,0.0,1
Rajasthan,Rajsamand,Madara,Public,15,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sadari,Public,47,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sansera,Public,22,0,2021-22,0.0,1
Rajasthan,Rajsamand,Banedia,Public,19,0,2021-22,0.0,1
Rajasthan,Rajsamand,Dhaneriya,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pipali Ah,Public,6,0,2021-22,0.0,1
Rajasthan,Rajsamand,Dariba,Public,20,0,2021-22,0.0,1
Rajasthan,Rajsamand,Gilund,Public,125,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kuraj,Public,148,0,2021-22,0.0,1
Rajasthan,Rajsamand,Railmagra,Public,581,0,2021-22,0.0,1
Rajasthan,Rajsamand,Baman Tukda,Public,5,0,2021-22,0.0,1
Rajasthan,Rajsamand,Bhudhan,Public,3,0,2021-22,0.0,1
Rajasthan,Rajsamand,Fiyawadi,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Ghati,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Khatamla,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Mundol,Public,1,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pasund,Public,11,0,2021-22,0.0,1
Rajasthan,Rajsamand,Piparda,Public,47,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sundarcha,Public,4,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kunwariya,Public,8,0,2021-22,0.0,1
Rajasthan,Rajsamand,Mohi,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Pipli Acharyan,Public,2,0,2021-22,0.0,1
Rajasthan,Rajsamand,Sakroda,Public,8,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kankroli,Public,249,0,2021-22,0.0,1
Rajasthan,Rajsamand,Kelwa,Public,1338,0,2021-22,0.0,1
Rajasthan,Rajsamand,UPHC Rajnagar NUHM,Public,92,0,2021-22,0.0,1
Rajasthan,Rajsamand,R K Dist Hosp,Public,4857,480,2021-22,9.88,1
Rajasthan,Sawai Madhopur,Amawara,Public,5,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Berkhandi,Public,3,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Binjari,Public,3,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Goth,Public,3,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Kherali,Public,532,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Batoda,Public,4,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Gujar Baroda,Public,3,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Jahira,Public,3,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Liwali,Public,23,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Meena Koleta,Public,5,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Naroli Chour,Public,1,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Pipalai,Public,1,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Shaifipura,Public,2,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Sukar,Public,1,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Bamanwas,Public,164,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Barnala,Public,77,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Bapui,Public,3,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Maksudanpura,Public,1,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Malarna Station,Public,216,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Peepalda,Public,70,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Sesa,Public,1,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Bonli,Public,1016,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Malarna Dungar,Public,709,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Mitrapura,Public,75,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Isharda,Public,52,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Choth Ka Barwara,Public,606,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Radha Rani CHC Bhagwatgarh,Public,294,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Shivard,Public,218,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,AmarGard Choki,Public,14,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Baman Baroda,Public,1,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Meena Baroda,Public,9,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Meri,Public,4,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Seva,Public,6,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Talawada,Public,12,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Udai Khurd,Public,4,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Khandeep,Public,36,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Piloda,Public,15,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Vajeerpur,Public,829,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Gangapur City,Public,3750,88,2021-22,2.35,1
Rajasthan,Sawai Madhopur,Pvt Hospital,Private,8846,1586,2021-22,17.93,0
Rajasthan,Sawai Madhopur,Chitara,Public,1,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Dolada,Public,3,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Kuredi,Public,1,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Veerpur,Public,1,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Bahrawdakalaan,Public,145,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Baler,Public,281,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Rawajna Chour,Public,287,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Bahrawdakhurd,Public,600,2,2021-22,0.33,1
Rajasthan,Sawai Madhopur,Khandar,Public,805,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Sawai Ganj,Public,2,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Bhadoti,Public,316,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Malana Choor,Public,99,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Khirni,Public,149,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Kustala,Public,115,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Lahsoda,Public,65,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Phalodi,Public,89,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Gamibira,Public,29,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Makholi,Public,2,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Shaympura,Public,5,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Shelu,Public,3,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Surwal,Public,5,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,Kundera,Public,222,0,2021-22,0.0,1
Rajasthan,Sawai Madhopur,DHQ PVT Sawai Madhopur,Private,1479,389,2021-22,26.3,0
Rajasthan,Sawai Madhopur,General Hospital Sawai Madhopur,Public,8327,1246,2021-22,14.96,1
Rajasthan,Sikar,Amarpura,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Bajyawas,Public,6,0,2021-22,0.0,1
Rajasthan,Sikar,Chak,Public,84,0,2021-22,0.0,1
Rajasthan,Sikar,Chak Mitai,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Chandeli Ka Bas,Public,3,0,2021-22,0.0,1
Rajasthan,Sikar,Charanbas Nada,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Dalatpura,Public,3,0,2021-22,0.0,1
Rajasthan,Sikar,Dheengpur,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Goariya,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Gordhanpura,Public,36,0,2021-22,0.0,1
Rajasthan,Sikar,Gumanpura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Heerwas,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Jalund,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Kankra,Public,7,0,2021-22,0.0,1
Rajasthan,Sikar,Karad,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Kariro Ki Dhani,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Kuli,Public,98,0,2021-22,0.0,1
Rajasthan,Sikar,Magra,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Majipura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Mohanpura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Ramjeepura,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Sanglia,Public,30,0,2021-22,0.0,1
Rajasthan,Sikar,Sulyawas,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Banuda,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Dantaramgarh,Public,14,0,2021-22,0.0,1
Rajasthan,Sikar,Dasroli,Public,4,0,2021-22,0.0,1
Rajasthan,Sikar,Gowati,Public,7,0,2021-22,0.0,1
Rajasthan,Sikar,Jeenmata,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Khud,Public,72,0,2021-22,0.0,1
Rajasthan,Sikar,Kochor,Public,78,0,2021-22,0.0,1
Rajasthan,Sikar,Pachaar,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Roopgarh May Rehat,Public,29,0,2021-22,0.0,1
Rajasthan,Sikar,Danta,Public,462,0,2021-22,0.0,1
Rajasthan,Sikar,Khachriyawas,Public,97,0,2021-22,0.0,1
Rajasthan,Sikar,Khatushayamji,Public,261,0,2021-22,0.0,1
Rajasthan,Sikar,Losal,Public,383,0,2021-22,0.0,1
Rajasthan,Sikar,Pvt Hospital,Private,180,0,2021-22,0.0,0
Rajasthan,Sikar,Hanumanpura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Anokhu,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Arjunpura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Bhuvala,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Binjasi,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Blrampura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Bosana,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Chalasi,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Chokha Ka Bas,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Mandoly,Public,109,0,2021-22,0.0,1
Rajasthan,Sikar,Natedwas,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Pura Badi,Public,11,0,2021-22,0.0,1
Rajasthan,Sikar,Sabalpura,Public,5,0,2021-22,0.0,1
Rajasthan,Sikar,Sanwaloda Prohitan,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Shehot Badi,Public,64,0,2021-22,0.0,1
Rajasthan,Sikar,Swed Choti,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Dujod,Public,8,0,2021-22,0.0,1
Rajasthan,Sikar,Fatehpura,Public,35,0,2021-22,0.0,1
Rajasthan,Sikar,Jhingar Chotti,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Kasi Ka Bas,Public,6,0,2021-22,0.0,1
Rajasthan,Sikar,Kirdoli,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Mandota,Public,4,0,2021-22,0.0,1
Rajasthan,Sikar,Nagwa,Public,12,0,2021-22,0.0,1
Rajasthan,Sikar,Palthana,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Phagalwa,Public,178,0,2021-22,0.0,1
Rajasthan,Sikar,Rasidpura,Public,12,0,2021-22,0.0,1
Rajasthan,Sikar,Singrawat,Public,9,0,2021-22,0.0,1
Rajasthan,Sikar,Dhodh,Public,74,0,2021-22,0.0,1
Rajasthan,Sikar,Kasli,Public,4,0,2021-22,0.0,1
Rajasthan,Sikar,Kudan,Public,251,0,2021-22,0.0,1
Rajasthan,Sikar,Khotia,Public,3,0,2021-22,0.0,1
Rajasthan,Sikar,Ramsisar,Public,12,0,2021-22,0.0,1
Rajasthan,Sikar,Sankhu,Public,3,0,2021-22,0.0,1
Rajasthan,Sikar,Thadi,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Udan sari,Public,8,0,2021-22,0.0,1
Rajasthan,Sikar,Biraniya,Public,19,0,2021-22,0.0,1
Rajasthan,Sikar,Dantru,Public,19,0,2021-22,0.0,1
Rajasthan,Sikar,Deesnaoun,Public,7,0,2021-22,0.0,1
Rajasthan,Sikar,Dhaadhan,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Rorubari,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Tihawali,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,UPHC Old Ayurvedh Bhawan,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,UPHC Raghunathpura NH11,Public,5,0,2021-22,0.0,1
Rajasthan,Sikar,Beswa,Public,36,0,2021-22,0.0,1
Rajasthan,Sikar,Blara,Public,3,0,2021-22,0.0,1
Rajasthan,Sikar,Ramgarh Sethan,Public,43,0,2021-22,0.0,1
Rajasthan,Sikar,Rol Sahabsar,Public,22,0,2021-22,0.0,1
Rajasthan,Sikar,Fatehpur,Public,392,91,2021-22,23.21,1
Rajasthan,Sikar,Pvt Hospital,Private,4253,945,2021-22,22.22,0
Rajasthan,Sikar,Dayra,Public,8,0,2021-22,0.0,1
Rajasthan,Sikar,Dhani Gumansingh,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Ghasseepura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Jugalpura,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Paniharwas,Public,8,0,2021-22,0.0,1
Rajasthan,Sikar,rampura khandela,Public,4,0,2021-22,0.0,1
Rajasthan,Sikar,Saledipura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Chokri,Public,13,0,2021-22,0.0,1
Rajasthan,Sikar,Gurara,Public,9,0,2021-22,0.0,1
Rajasthan,Sikar,Hood,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Jharali,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Kotri Luharwas,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Jajod,Public,8,0,2021-22,0.0,1
Rajasthan,Sikar,Kanwat,Public,19,0,2021-22,0.0,1
Rajasthan,Sikar,Khandela,Public,421,0,2021-22,0.0,1
Rajasthan,Sikar,Thoi,Public,7,0,2021-22,0.0,1
Rajasthan,Sikar,Nehro Ki Dhani,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Alakhpura Bogan,Public,4,0,2021-22,0.0,1
Rajasthan,Sikar,Bagri,Public,3,0,2021-22,0.0,1
Rajasthan,Sikar,Bheelunda,Public,9,0,2021-22,0.0,1
Rajasthan,Sikar,Bidsar,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Jhajhar,Public,267,0,2021-22,0.0,1
Rajasthan,Sikar,Juliyasar,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Kachhwa,Public,51,0,2021-22,0.0,1
Rajasthan,Sikar,Ramsingh Pura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Rulyani,Public,11,0,2021-22,0.0,1
Rajasthan,Sikar,Sewdara,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Tiro Ki Bari,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Tunwa,Public,4,0,2021-22,0.0,1
Rajasthan,Sikar,Yalsar,Public,8,0,2021-22,0.0,1
Rajasthan,Sikar,Ganeri,Public,40,0,2021-22,0.0,1
Rajasthan,Sikar,Garoda,Public,13,0,2021-22,0.0,1
Rajasthan,Sikar,Jasraser,Public,7,0,2021-22,0.0,1
Rajasthan,Sikar,Kheerwa,Public,8,0,2021-22,0.0,1
Rajasthan,Sikar,Mangluna,Public,194,0,2021-22,0.0,1
Rajasthan,Sikar,Mirjawas,Public,11,0,2021-22,0.0,1
Rajasthan,Sikar,Palri,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Panlawa,Public,4,0,2021-22,0.0,1
Rajasthan,Sikar,Patoda,Public,8,0,2021-22,0.0,1
Rajasthan,Sikar,UPHC Khel Stadium,Public,11,0,2021-22,0.0,1
Rajasthan,Sikar,Jajod,Public,22,0,2021-22,0.0,1
Rajasthan,Sikar,Nechwa,Public,529,0,2021-22,0.0,1
Rajasthan,Sikar,Laxmangarh,Public,171,9,2021-22,5.26,1
Rajasthan,Sikar,Pvt Hospital,Private,712,90,2021-22,12.64,0
Rajasthan,Sikar,Biharipur,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Bopia,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Chudala,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Ganwali,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Ghaseepura,Public,6,0,2021-22,0.0,1
Rajasthan,Sikar,Guwar,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Heera Nagar,Public,3,0,2021-22,0.0,1
Rajasthan,Sikar,Jatala,Public,9,0,2021-22,0.0,1
Rajasthan,Sikar,Jeevansingh Ki Dhani,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Jetpura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Kanwar Ki Nangal,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Khadra,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Kishanpura,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Kotra,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Malnagar,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Mothooka,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Nayorana,Public,3,0,2021-22,0.0,1
Rajasthan,Sikar,Sanwalpur Shekhawatan,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Bhudoli,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Chala,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Cheeplata,Public,7,0,2021-22,0.0,1
Rajasthan,Sikar,Dabla,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Dalpat Pura,Public,1,0,2021-22,0.0,1
Rajasthan,Sikar,Deepawas,Public,7,0,2021-22,0.0,1
Rajasthan,Sikar,Hasampur,Public,8,0,2021-22,0.0,1
Rajasthan,Sikar,Ladhee Ka Bas,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Mawanda Khurd,Public,3,0,2021-22,0.0,1
Rajasthan,Sikar,Raipur Patan,Public,7,0,2021-22,0.0,1
Rajasthan,Sikar,Sanwalpura Tanwran,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Sirohi,Public,19,0,2021-22,0.0,1
Rajasthan,Sikar,Tatera,Public,2,0,2021-22,0.0,1
Rajasthan,Sikar,Toda,Public,23,0,2021-22,0.0,1
Rajasthan,Sikar,Ganeshwar,Public,4,0,2021-22,0.0,1
Rajasthan,Sikar,Guhala,Public,47,0,2021-22,0.0,1
Rajasthan,Sikar,Jeelo,Public,21,0,2021-22,0.0,1
Rajasthan,Sikar,Patan,Public,33,0,2021-22,0.0,1
Rajasthan,Sikar,Pvt Hospital,Private,565,138,2021-22,24.42,0
Rajasthan,Sikar,Neem Ka Thana,Public,5438,469,2021-22,8.62,1
